pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_CARBOHYDRATE_CATION_SYMPORTER_ACTIVITY,0.0111067036890123,0.0530617641741345,-0.700166208661295,-1.7197943734593,223,10,SLC2A9|SLC23A1|SLC5A10|SLC5A2|SLC5A4|SLC5A1|SLC23A2
GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.0111133664873643,0.0530764018638757,0.437210466715585,1.50507373651017,437,79,SFRP1|KDR|ACTN2|ARHGEF7|FERMT2|EPHA3|SDC4|GPM6B|THBS1|ITGA5|LAMC1|EFNA5|ITGA2|IQGAP1|PTK2|LAMA3|ITGB4|BCL2|ACTN1|ARF6|THY1|ACTN3|LIMCH1|NRP1|PPM1F|ABL1|PTPRJ|FN1|TSC1
GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,0.0111189075403465,0.0530835172541122,0.482554218634228,1.55672980274146,411,52,ST8SIA2|B4GALNT1|KIT|SMPD3|FA2H|ESYT3|ST8SIA1|ST8SIA5|ST8SIA4|A4GALT|ST6GALNAC3|ST6GALNAC5|ITGB8|LARGE1|PRKAA1|ARSA|B4GALT6|B3GALNT1|CTSA
GO_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION,0.0111222016255525,0.0530835172541122,0.823996298304832,1.61628254653923,311,6,BMP6|GALR1|TAC1|GAL|C1QTNF1
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.0111256544502618,0.0530835172541122,-0.253909224141153,-1.24647143907449,33,289,CD1D|CD86|MAD2L2|CRTAM|HAVCR2|CD1C|MR1|DHX58|PGLYRP3|BIRC3|SERPINB4|CLEC12B|NOS2|CD5L|IL10|IL5|TSPAN32|AZGP1|SH2D1B|CD19|RSAD2|ANXA1|PTAFR|C4BPB|PCK1|CD22|ITGB2|CD80|C9|CPB2|FOXP3|C1QB|AIM2|PGLYRP2|CD36|ILRUN|STAP1|IL18|LYN|IL2RA|CD1A|IL27|CEACAM1|SH2D1A|CD96|WAS|SPINK5|ZBTB7B|CD84|TNFSF13|FFAR2|C1S|CD74|FGR|IL2|CD40LG|CD244|CLC|TLR9|FUT7|PLA2G5|IL7R|C5AR1|SLC22A13|APOA2|P2RX7|C1QC|IL4|RAPGEF1|NLRP3|IFNG|RAP1A|IL1B|C6|CD160|LAG3|IL1R1|HMOX1|BST2
HP_BENIGN_NEOPLASM_OF_THE_CENTRAL_NERVOUS_SYSTEM,0.0111666489418271,0.0532618818221429,0.470152278900174,1.54412230753171,419,58,ALX1|SIX6|TERT|ADAMTS3|WRN|PDGFRB|SMO|NOTCH3|MN1|TGFBR2|GLI3|RET|EPCAM|SOX2|MDH2|CHEK2|GNAS|BMPR1A|NF1|SMARCE1|TSC1
HP_CLONUS,0.0111820669881402,0.0533181778018403,0.457232940629098,1.53273071795511,428,66,UCHL1|KIF1A|SLC25A21|FA2H|SPART|CYP7B1|POU3F4|REEP1|CAV1|SETX|KIF5A|SLC1A4|PIGP|TRAK1|NIPA1|HIKESHI|ATP6AP2|RAB18|HTT|PSAP|ERLIN1|SLC25A15|ERLIN2|SPAST|GMPPB|POMT1|NDP|PRPS1|STUB1|AMPD2|GBA2
GO_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS,0.0111947500482532,0.0533441595191078,0.677027771241398,1.66300946195757,347,14,SNAP91|SH3GL2|SH3GL3|DNAJC6|DAB2|DNM2|UNC119|BMP2K|UBQLN2
HP_APLASIA_HYPOPLASIA_OF_THE_SCAPULAE,0.0111916337950647,0.0533441595191078,0.607665775685917,1.64155011462184,365,21,RSPO2|COL2A1|RIPK4|GSC|SOX9|TBX3|WDR35|VAC14|FGFR3|INPPL1|TRIP11
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN,0.0112146756285046,0.0534218463078765,0.885851588276996,1.55789084701061,301,4,DRD5|OXTR|AVPR1B
GO_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT,0.011228799356439,0.053454594224907,0.733547467991642,1.64989356792271,334,10,PHOX2A|GDNF|SOX8|RET|PHOX2B|ARX|HLX
HP_CARPAL_BONE_HYPOPLASIA,0.011228799356439,0.053454594224907,0.73354567452367,1.64988953405796,334,10,TRPV4|COMP|SALL4|RSPRY1|NANS
GO_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP,0.0112373898608096,0.0534782270626718,0.667863534370433,1.66713892201685,351,15,MTNR1B|ADRB1|DRD2|CHRNB2|NPY2R|KCNA2|NMU
GO_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP,0.0112608338078067,0.053505502925606,0.658263013785491,1.67053174969285,355,16,MTNR1B|ADRB1|DRD2|CHRNB2|NPY2R|KCNA2|NMU
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.0112567723100244,0.053505502925606,0.516599780512295,1.59161142076591,400,40,NPR3|MYOCD|PPARG|IGFBP3|VIPR2|NDRG4|PRKG1|MEF2C|KLF4|NDRG2|IL15|IL12B
GO_REGULATION_OF_DNA_METHYLATION,0.0112612612612613,0.053505502925606,0.616625955300117,1.6457093537744,364,20,PRDM14|WT1
GO_REGULATION_OF_GASTRULATION,0.0112563334868724,0.053505502925606,0.543444125293729,1.60460865830429,390,32,DKK1|FOXA2|FZD7|MACROH2A1|WNT3A|OSR1|OTX2|COL5A1|KLF4|TGIF2|MYADM|BMPR1A|NODAL|WNK1|PHLDB1
HP_GOUT,0.0112603087333474,0.053505502925606,-0.628344748624643,-1.71154870789689,212,14,SPTA1|SPTB|CLCNKB|EPB42|PFKM|UMOD|ANK1
GO_LEUKOCYTE_CHEMOTAXIS,0.0112945065540277,0.0535899747594383,0.38022298813207,1.41746148041832,491,157,TAFA4|SLIT2|CXCL1|TRPV4|S1PR1|PLA2G7|TNFRSF11A|CXCL5|CALCA|CXCL3|PTPRO|KIT|SYK|ITGA9|THBS4|PDE4B|CH25H|FLT1|VEGFC|CXCL6|JAM3|CXCL14|ITGA1|CYP7B1|PGF|MTUS1|VAV3|PADI2|CORO1A|THBS1|PTN|EDN3|WNT5A|CCN3|F2RL1|IL17RA|EDN1|STK39|PTK2|TGFB2|DUSP1|CXADR|CXCL16|PF4V1|CXCL12|ADAM8|LGALS3
GO_REGULATION_OF_METANEPHROS_DEVELOPMENT,0.011288451287197,0.0535899747594383,0.645376580273867,1.66095054848277,359,17,WT1|BASP1|GDNF|PAX2|YAP1|PDGFRB|CITED1|RET
GO_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS,0.0112972085385878,0.0535899747594383,0.701139526111268,1.65549272250681,343,12,WNT7A|MSX2|COL5A1|ITGA5|ARHGAP24
HP_ABNORMAL_ATRIOVENTRICULAR_CONDUCTION,0.0112936894503024,0.0535899747594383,0.476641220102478,1.55282187852951,421,55,MMP2|BVES|PKP2|ACTN2|CACNA2D1|HCN4|CACNB2|TBX5|SCN3B|SCN1B|DES|KCNJ2|SYNE1|GPD1L|SCN4B|KCNJ8|CACNA1D
HP_RESTLESS_LEGS,0.0112958369645371,0.0535899747594383,0.733138575724573,1.64897388821438,336,10,SNCA|UCHL1|DNAJC6
GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.0113087395696091,0.0535982716464431,0.496677642657175,1.57017143139929,411,46,SPOCK1|PTPRO|FZD7|HOXA7|AJAP1|KANK1|CDKN2A|TACSTD2|THBS1|EFNA5|WNT1|COL1A1|JAG1|SEMA3E|ADAM15
GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,0.0113098604125123,0.0535982716464431,0.575023005880305,1.62652023432355,379,26,ADCYAP1|HAND2|MYOCD|HEY2|ALOX12|BMP7|HSPB6|EDN1|NKX2-5|NFE2L2|SIRT5|SIRT4|IGF1
GO_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,0.011305060918463,0.0535982716464431,0.55802073825078,1.61468430868109,385,29,RELN|ADRA2C|CACNG2|CACNG4|TAL1|NEURL1|TGFA|EREG|ADRA2B|EPHB2|ADRA2A
GO_KINASE_INHIBITOR_ACTIVITY,0.0113402887104091,0.0537092010466865,0.475295728425895,1.55312042605564,424,56,SNCA|MACROH2A1|SPRY2|PKIA|CDKN2A|MAPK8IP1|SOCS3|TESC|IMPACT|CDKN2B|PRKAR1B|MBIP|CAMK2N2
HP_ABNORMAL_ORAL_PHYSIOLOGY,0.011340551400826,0.0537092010466865,0.367109771259684,1.39540964193611,507,192,NEFH|FOXG1|CFAP300|RSPH9|SCNN1G|SLC12A5|ERBB4|TUBB2B|IRF6|ARMC4|GABBR2|FGF10|PDE10A|MSX1|TUBB3|SCNN1B|SPART|GRIN2A|FGFR2|RAB39B|CCN2|CCNO|EPHA4|FRMPD4|CAV1|GABRG2|DRC1|SCN1B|LAMA2|LAMB2|CCDC65|SPAG1|PFN1|SPEF2|CHMP2B|CNKSR2|ZEB2|VAC14|ZBTB16|DLG3|ZNF711|ARX|RPS6KA3|RARA|DNAH9|CFAP298|LRRC6|POLR3A|IL1RAPL1|SLC9A7|GLE1|DNAI1|GPT2|HNRNPA1|PON3|UBQLN2|OPTN|CCNF|FOXJ1|GAS8|GNAI3|ATP6AP2|FGFR3|ATP1A3|CBL|NPM1|LBR|MRE11|ALG13|PON2
GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,0.0113717382004848,0.053839613155939,0.823394739520479,1.61510257890361,318,6,SLC6A1|NPY5R|HTR1B|BDNF
HP_KNEE_DISLOCATION,0.0113792013486461,0.0538576577310117,0.797066455296706,1.62944789441886,323,7,AEBP1|FLNB|RYR1|CHST3
GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY,0.0113877629801197,0.0538808881715768,0.676496296544153,1.66170398013267,353,14,ADCY5|UCN|ADCY1|ADCY2|PRKACB|PRKAR1B|ADCY3
HP_CONE_SHAPED_EPIPHYSIS,0.0114542794844194,0.0541782276575425,0.500627071604009,1.57177556851239,414,44,COG4|FBN1|COL2A1|BMPR1B|PDE3A|NOG|IHH|NPHP1
GO_HISTONE_H3_K9_MODIFICATION,0.011481346321197,0.054288841149411,0.515945453641958,1.58959548084679,408,40,GATA3|PAX5|PRDM12|ZNF274|PRDM16|H1-5|ZNF304|MECOM
GO_INCLUSION_BODY,0.0114976024584735,0.054348282390246,0.46769104989123,1.54084574544071,433,59,NEFH|NEFM|SNCA|SNCB|PRKCQ|MT3|HOXC9|PRDM16|HAP1|HOXD3|PRNP|ARIH1|ATXN1|STRADB|GPX1|EPS15|PSEN1|RAD18|KEAP1|KLF8|ABI1|HDAC6|HTT|PSAP|NBN
GO_SODIUM_CHANNEL_ACTIVITY,0.0115397963905599,0.0545302522165901,0.54671886949289,1.60414392835188,398,31,HCN1|HCN2|KCNK1|SCNN1G|HCN4|CACNA1H|NALCN|CACNA1G|SCNN1B|GRIK1|SCN3B|GRIK3|GRIK2|SCN1B|SCN4B|PKD2|ASIC4|SLC4A11|ASIC1|SHROOM2
HP_ABNORMAL_HEART_SOUND,0.0115697889670492,0.0546369669183613,0.615972571789365,1.64396554239895,374,20,NR2F2|GATA6|GATA5|FBN1|PCSK9|LDLR
HP_RESTING_TREMOR,0.011568718186025,0.0546369669183613,0.546611126245645,1.60382779571858,399,31,SNCAIP|SNCA|ADCY5|DNAJC6|CACNA1G|RAB39B|POLG2|SLC25A4|ATP6AP2|ATP1A3|MICU1|RRM2B|CHCHD2
GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.011576894954911,0.0546530239420704,0.411027413882943,1.46531978984349,474,104,PDE4C|GDA|PLA2G7|SMPD3|SARM1|PDE10A|PDE4B|NT5E|PNPLA7|NT5C1A|SAMHD1|ENTPD3|PDE9A|LDLR|LIPG|PDE8A|GPD1L|FHIT|PDE5A|SYNJ2|NTSR1|PNP|INPP5E|ENPP1|ABHD12B|DUT|IMPA2|ABHD12|PNPLA6|GPX1
GO_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.0115893408562388,0.0546942716632992,0.928722118840595,1.51837240791485,303,3,ADCYAP1|NPY5R
GO_FIBRILLAR_COLLAGEN_TRIMER,0.0115991181956927,0.0547229031190263,0.752405236530861,1.64955500438365,341,9,COL2A1|COL1A2|COL5A1|COL1A1|COL27A1|COL5A3
GO_PEPTIDYL_ARGININE_METHYLATION,0.0116348448687351,0.054840640936449,0.713780730642252,1.64657913680761,350,11,PRDM14|PRMT8|CARM1|NDUFAF7|PRMT2|PRDM4
HP_APLASIA_HYPOPLASIA_OF_THE_EYELID,0.0116352295558821,0.054840640936449,0.585256563704831,1.6294146733719,387,24,ALX1|TWIST1|RIPK4|FLI1|CDH11|SAMHD1|RNASEH2C|PHGDH|SEMA3E
HP_BIMANUAL_SYNKINESIA,0.0116352295558821,0.054840640936449,0.585474796997894,1.63002225738203,387,24,PROK2|TACR3|ANOS1|FGF8|PROKR2|DCC|NTN1|KISS1R|FGF17|FLRT3|SEMA3A|CREBBP
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.0116702221106789,0.0549879986224576,0.427086892081284,1.48660771305816,464,86,TMEFF2|DOCK5|BVES|ATRNL1|ARHGEF7|FZD7|ANTXR1|ITGA4|LIMS2|KANK1|FERMT2|PDPN|NTNG1|ITGA8|TACSTD2|LAMB1|LAMC1|LAMB2|EFNA5|NTN4|PTK2|MERTK|VAMP3|CSPG5|DNM2|EPHB3|MELTF|NRP1|PARVA|ABL1|HAS2|MYADM
GO_DYNEIN_COMPLEX_BINDING,0.0117243529778609,0.0552254096830064,0.636054493320298,1.65833281949127,375,18,NEFH|SNCA|CFAP100|APC|BICD1|RAB29|KATNB1
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.0117386013885907,0.0552748701401453,0.399005971846728,1.44623852788505,491,120,PENK|VGF|HCN1|HCN2|WT1|SLC6A1|SLC8A3|PTPRN|PTGS2|PPARG|AHR|P2RY1|CIB2|NOX4|HCN4|PDE3A|THBD|CDO1|SLC6A4|P2RY2|RYR1|CITED1|SLC5A5|COL1A1|P2RY6|RYR2|PKD2|P2RX6|PER1|DUSP1|PRKAA1|GSTM2
GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY,0.0117611305272755,0.055363278971037,0.597999709837433,1.63219637493855,386,22,LAMA1|FOXF1|PARD3|PTK7|WNT5A|MYO9A|FERMT1|MSN|ARF6|TCF15|OPHN1|FRMD4A|HES1|CDC42
HP_MEDIAN_CLEFT_LIP,0.0117745483840982,0.0554087554462922,0.623795478352493,1.64812417394387,379,19,SIX3|RIPK4|FOXA2|FZD2|SMO|OTX2|GLI3|WNT5A|SLC2A10|TGIF1|PTCH1
GO_FAS_SIGNALING_PATHWAY,0.0117886707406926,0.0554506289122792,-0.866746955809847,-1.57794616937578,271,4,TMBIM1|FAS|SP100
HP_2_3_TOE_SYNDACTYLY,0.0117909663865546,0.0554506289122792,0.459801370339236,1.53013737987834,448,63,HOXD13|SALL1|BMPR1B|NOG|FGFR2|RAB39B|FRMPD4|SOX5|BMP2|MEIS2|CNKSR2|DLG3|ZNF711|ARX|RPS6KA3|POLR3A|IL1RAPL1|SLC9A7|IL11RA|SYT1|LMBR1
GO_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,0.011814250586473,0.0555424187597397,0.519968590345494,1.58721251144181,417,38,NPR3|CIDEA|ADAMTS5|HOXC10|ARNTL|FOXC2|NOVA2|IL15|NOVA1|MAP2K6|NR1H2|ACTN3|ID1|WNT10B|TLE3|NOTCH1|PCTP|ADAM17|ACVR2B
HP_NASOGASTRIC_TUBE_FEEDING,0.0118382017343679,0.0556372846330329,0.530226387336627,1.59183835098281,414,35,NHLRC1|KCNK9|TUSC3|PRSS12|EDC3|GRIK2|TECR|PSAT1|DCPS|RSRC1|ST3GAL3|PACS1|CRBN|SLC35A2|LMAN2L
GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE,0.0118528738515569,0.0556884942856835,0.643507387173685,1.65613996594869,377,17,TLX3|GLRA1|PHOX2A|GRIN1|GLS|PHOX2B|NTSR1|NLGN1
GO_RESPONSE_TO_ORGANOPHOSPHORUS,0.01186799289866,0.0557234792154623,0.410394443663258,1.46587258961087,487,106,PENK|VGF|HCN1|HCN2|WT1|SLC8A3|PTPRN|PTGS2|AHR|P2RY1|CIB2|NOX4|LPAR1|HCN4|PDE3A|THBD|CDO1|SLC6A4|P2RY2|CITED1|SLC5A5|COL1A1|P2RY6
HP_IMPAIRED_VISUOSPATIAL_CONSTRUCTIVE_COGNITION,0.0118702953097858,0.0557234792154623,0.674515838044357,1.65683930343242,368,14,MLXIPL|KCNC3|CACNA1H|GABRG2|PRKAR1B|JRK
HP_LOWER_LIMB_SPASTICITY,0.0118716552546096,0.0557234792154623,0.389624179640042,1.43393957459741,507,137,ACTL6B|UCHL1|PAX3|KIF1A|B4GALNT1|FA2H|CPT1C|MICOS13|SPART|CYP7B1|REEP1|SAMHD1|LAMB1|SLC19A3|SETX|L1CAM|KIF5A|RNASEH2C|PRRT2|CACNA1D|PNP|ARX|REEP2|SLC1A4|PNPLA6|NIPA1|GPT2|GBE1|GJC2|ATP6AP2|PSAP|ERLIN1|MRE11|SLC25A15|TRMT10A|GOT2|ERLIN2|NDUFS7|SPAST|STUB1|AMPD2|RNASEH2B|AP4B1|GBA2|SPG7|INPP5K|TFG|GAN|SPG21
HP_TRIANGULAR_FACE,0.0118911103355437,0.0557970395254847,0.424027044322064,1.48299140927307,476,89,IGF2|PTF1A|PLOD2|TBX2|MAFB|EBF3|HMGA2|UNC80|NALCN|COL1A2|COL5A1|KCNJ2|COL1A1|IGF1R|AP1S2|RRAS2|ARX|JAG1|PEX14|TRPS1|POLR3A|SPRTN|BMP1|PYCR1|AGPAT2|PEX19|CBL
GO_CHROMATIN_SILENCING,0.0119005950297515,0.05582378355559,0.479623738794305,1.55182552454164,441,53,H2AC8|H2AC11|MACROH2A1|H1-3|MACROH2A2|H2AC13|H1-5|H1-1|H2AC4|H2AC6|H2AC12|MORF4L1|DYDC1|H2AX|BMI1|ASF1A|H2AC21|H1-4|H2AC16
GO_ERBB_SIGNALING_PATHWAY,0.0119104908565929,0.0558524385224266,0.405081773885367,1.45804328523296,494,113,NRG1|SH3GL2|ARHGEF7|ERBB4|PTPRR|SHKBP1|SPRY2|MATK|EGFR|ITGA1|PRKCA|GAREM1|SOX9|HAP1|NRG2|NEURL1|DAB2IP|TGFA|EREG|CDH13|CCDC88A|MVB12A|ERBIN|IQGAP1|PTK2|ADRA2A|KIF16B|TGFB1|REPS2|HSP90AA1|SHC3|SH3KBP1|RPS6KA5|GPRC5A|EPS15|PSEN1|WDR54|PTPN2|ABL1|GAB1|PTPRJ|CPNE3|CBL|SOCS5|ARAP1|PLCG1|RTN4|ZGPAT|LGMN|STUB1|CDC42|ADAM17|NRG4|APP|SPRY1|PLAUR|ERBB2
GO_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION,0.0119186928444502,0.0558731347965518,-0.866346971591519,-1.57721798272235,274,4,HAVCR2|IL10|TSPAN32
GO_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,0.0119327823088292,0.0559214087990507,0.491732537859944,1.56031593304239,435,47,VCAN|BMPR1B|B3GALT6|B3GAT2|NDST3|CHST10|B3GAT1|HS3ST3B1|CHST3|BCAN|CYTL1|UGDH|DSE|CHSY1|UST|XYLT1|SLC2A10|CHST13|CSPG5|GAL3ST4|EXT2|FAM20B
GO_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY,0.0119382736984908,0.0559293711897528,0.751616599972263,1.64782601670691,351,9,CPLX2|PTGS2|NEUROD2|EPHB2|DBN1
GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.0120082266303987,0.0562392271658052,0.360637762360527,1.37846233200943,542,206,NMNAT2|ADCY5|ELOVL4|ELOVL2|NPPC|PTGS2|PTGIS|GUCY1A2|LDHC|NOS1|IMPDH1|ACSL6|AK5|ATP5MC3|CTPS1|RFK|ME1|ATP5ME|HPCA|ADCY1|PDP1|ADCY2|SCD5|HACD1|ELOVL5|NAXD|HAAO|ENTPD8|ADORA2B|NMRK2|TECR|NME9|NME6|PPT1|ANTKMT|SLC26A2|AK4|GUCY2D|HSD17B12|TGFB1|PAPSS2|PNP|DCTD|GUCY1A1|DUT|ATP5PF|UCKL1|PRPS2|TMSB4X|CTPS2|STOML2|ADCY3|SLC25A12|AK3|ENO1|ELOVL1|CBR4
GO_COATED_VESICLE,0.0120270773544811,0.0563096307377421,0.356862558686489,1.37141603098435,548,220,ROR2|SNAP91|SLC18A3|SH3GL2|CLVS1|AP1S1|SLC18A2|SLC32A1|SYT9|AP3B2|GAD2|PCSK9|CNIH3|TF|CHRM2|FZD2|ASTN1|SYT2|SLC17A7|ECE1|LRP2|EGFR|MALL|AP3B1|ASTN2|COL7A1|TGFA|LDLR|EREG|WNT5A|GRIA1|SORT1|PACSIN1|SH3BP4|CCDC88A|EDN1|SNX18|TMED3|DAB2|SEC31B|VAMP2|VAMP3|KDELR1|DNM2|PHETA1|SREBF1|MYO6|EPS15|CTSC|SYT1|ADRB2|BCAP31|STEAP2|STX17|CNIH2|PACS1|SCYL1|SEC24C
GO_MEMBRANE_LIPID_METABOLIC_PROCESS,0.0120520649204564,0.056408712614056,0.378930077776797,1.41264154400354,524,157,ST8SIA2|ELOVL4|CYP1B1|SGPP2|CWH43|ELOVL2|B4GALNT1|KIT|DEGS2|SMPD3|FA2H|ESYT3|CCN1|ST8SIA1|CERS1|ST8SIA5|ST8SIA4|A4GALT|ST6GALNAC3|ST6GALNAC5|HACD1|ELOVL5|TLCD3B|PLPP3|CERS4|CERS3|ST3GAL6|TECR|ITGB8|LARGE1|PPT1|PGAP4|SGMS2|PRKAA1|ARSA|B4GALT6|B3GALNT1|PIGP|CTSA|B3GNT5|PIGK|GAL3ST4|ELOVL1|SCCPDH|ST3GAL2|NAGA|CERS6|SMPD4|SPHK1|NSMAF|SGMS1|PRKD1|DPM1
GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT,0.0120816211849823,0.0565291082601899,0.794482173708738,1.62416483155237,343,7,DRD1|DRD2|FEZF2|LHX6|CNTN2|ARX
GO_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,0.0120993487421785,0.056576155754486,0.664850811479986,1.65961848208648,378,15,TWIST1|LEP|PPARG|PTGIS|ALOX15
GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY,0.0120985344558778,0.056576155754486,0.634699236767043,1.65479937000747,387,18,NETO1|DRD2|KIT|KCNJ10|GRIN1|NEURL1|GRIK2|EPHB2|SYNGR1
HP_ABNORMALITY_OF_THE_FETAL_CARDIOVASCULAR_SYSTEM,0.0121037283246057,0.0565786958260807,0.64230925832138,1.65305644411785,385,17,HOXD13|GATA6|FOXF1|SCARF2|CCDC22|PACS1|PGAP2|UQCRFS1|NRAS
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.0121381250567202,0.0567215045426203,0.372262353766352,1.40049329616868,534,172,RELN|SNCA|KCNC2|DRD1|STAC2|CACNG2|POU4F2|ACTN2|TRPC1|FGF19|TERT|CACNG4|CALCR|CACNA2D1|NOS1|TRPC6|CACNB2|EHD3|KCNA1|GAL|SLC1A2|KCNC1|HAP1|FGF14|IRS2|WNK3|F2R|TESC|KCNIP2|ATP1B2|KCNJ2|EDN3|P2RY6|EPHB2|WNK2|ANTKMT|OSBPL8|STK39|CNKSR3|NTSR1|AZIN2|RYR2|PKD2|NOS1AP|GSTM2|STIM2|TMSB4X|DNM2|GALR2|THY1|PSEN1|KCNH2|ADRB2|RHOQ|ABL1|ANK2|NFE2L2|GLRX|WNK4
HP_SHORT_CLAVICLES,0.0121696083920205,0.0568506127860369,0.559366740441926,1.60573089894689,412,28,TWIST1|ALX4|HOXD13|RSPO2|MSX2|TBX5|FGFR2|DCHS1|TBX3
GO_CELL_MIGRATION_IN_HINDBRAIN,0.012183908045977,0.0568993907099648,0.698398510021076,1.64902078358367,370,12,POU4F1|DAB1|CTNNA2|ATP1B2|PHOX2B|LEF1
GO_ACTIVATION_OF_MAPKK_ACTIVITY,0.0121906273920562,0.0569127485843766,0.521123703921796,1.58211175839847,429,37,CARTPT|NGF|GRM1|MAP3K21|EGFR|MOS|ERCC6|F2R|MAP3K20|MAP3K13|BMP4|MAP3K9|PSEN1|MAP3K5
HP_EPISTAXIS,0.0122147764865553,0.0570074441847206,-0.377703873749284,-1.49269094597442,143,64,CYP11B1|GDF2|F11|VWF|LYST|PRF1|GATA1|CTLA4|MPL|HPS6|WAS|WIPF1|FERMT3|PRKAR1A|TET2|HPS4|GFI1B|F13A1|ITGA2B|DTNBP1|FGB|IFNG|EPOR|GP1BA|FYB1|ENG|GP9|F7|STIM1|F10
GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.012231293765098,0.0570664727768635,0.604308732382301,1.63248138796264,399,21,SFRP1|CARTPT|MAFB|TMEM178A|FBN1|LRRC17|LTF
GO_MAMMARY_GLAND_FORMATION,0.0122629402538143,0.0571960287360069,0.819925093632959,1.60829681035561,343,6,TBX2|FGF10|FGFR2|GLI3|TBX3|BMP4
GO_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY,0.0122715557638238,0.057218117105556,0.554585450767809,1.60474398852032,418,29,PLOD2|P3H2|P4HA3|EGLN3|TET1|HIF1AN|ALKBH3|KDM4B
GO_CYTOSOLIC_TRANSPORT,0.0122954764196343,0.0573115316803938,0.40406909410515,1.45439826576078,510,113,AP1S1|RAB6A|SNX32|KIF1A|EHD3|RAB9A|PPFIA2|VPS51|CORO1A|HOOK1|RDX|RAB6B|MAP2K2|SYT4|SORT1|EIPR1|KIF5A|RAB9B|KIF16B|SNX1|DAB2|BAIAP3|RAB29|MSN|SYT7|AKTIP|EMP2|VAMP3|PHETA1|EPS15|SNX2
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS,0.0123136746597537,0.0573782223955918,0.927023231168351,1.5155948880159,322,3,SLIT2|GSTP1
GO_MUSCULAR_SEPTUM_MORPHOGENESIS,0.0123287162538527,0.0574301665545862,0.882555943833519,1.55209500673506,331,4,HEY2|FZD2|FZD1
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.0123785284590467,0.0575924313828484,0.544287832183936,1.59701095022297,427,31,VCAN|B3GALT6|EGFLAM|B3GAT2|B3GAT1|SPOCK2|CHST3|BCAN|CYTL1|UGDH|DSE|CHSY1|XYLT1|CHST13|CSPG5
GO_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,0.0123684386941074,0.0575924313828484,0.730863859512538,1.6438576008426,368,10,SOX17|DKK1|WNT3A|WNT11|WNT5A|BMP2
HP_LARGE_EARLOBE,0.0123791705643904,0.0575924313828484,0.633264152647913,1.65105779264503,396,18,MLXIPL|SMOC1|CDH11|SLC26A2|UGDH|ZEB2
HP_RETINAL_COLOBOMA,0.0123791705643904,0.0575924313828484,0.633703622060855,1.6522035852749,396,18,FGF3|SALL4|PAX2|CEP41|INPP5E|TFAP2A|SEMA3E
