pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_SPERM_EJACULATION,0.0772480150193609,0.239182721083464,-0.80524246395806,-1.38991233863996,1974,3,AVPR1A|OXTR|ACVR2A
GO_SPINDLE_MIDZONE_ASSEMBLY,0.077203015336626,0.239182721083464,-0.5514356857624,-1.44630598504903,2078,11,MAP10|KIF23|INCENP|PRC1|KIF4A|LZTS2|AURKB
GO_SUPEROXIDE_DISMUTASE_ACTIVITY,0.0771283248561661,0.239182721083464,0.703083788754168,1.46245969088417,1849,5,SOD1|SOD2|SOD3|CCS
HP_ABNORMALITY_OF_DENTAL_STRUCTURE,0.0771279853031231,0.239182721083464,-0.246207064804602,-1.22198638055771,2518,232,NDN|PTCH1|JMJD1C|CRLF1|ABL1|KRT5|ERCC6|TP63|OBSL1|LRP4|LAMC2|SERPINH1|CCDC8|CIB2|SEC23A|KRT17|CDH11|SUFU|PTEN|CDH3|PTCH2|FERMT1|PHEX|CENPJ|PLK4|MAPRE2|CTNND1|KIF7|PPP1CB|GNAS|PPIB|EP300|TSC1|COL3A1|SMCHD1|LAMB3|NF1|LAMA3|NEK1|COL17A1|PCNT|NECTIN1|RUNX2|ZNF469|PDE4D|CDH1|USB1|CENPE|CCN2|ADGRV1|HERC2|NRAS|ITGA6|GJA1|RBBP8|CLDN1|KCNJ2|LRP6|CEP152|BAZ1B|ITGB4|TGFB1|CAV1|GTF2I|COL1A2
HP_BROAD_PHALANX_OF_THE_TOES,0.0772611284377658,0.239182721083464,-0.394747875469078,-1.3775691600701,2179,32,BMPR1A|NXN|DACT1|CTCF|PTEN|FLI1|BMP2|ROR2|SALL1|CASK
HP_PROSTATE_NEOPLASM,0.077241428520461,0.239182721083464,-0.411248585449404,-1.39049233006866,2164,28,BMPR1A|MRE11|ZFHX3|PTEN|CDH1|BARD1|BRIP1|KLF6|RAD51|BRCA2
HP_SIRENOMELIA,0.0772533819729442,0.239182721083464,-0.638287484233667,-1.45320653269521,2032,7,GREB1L|DACT1|PTEN|ITGA8
GO_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0773740266714401,0.239368032166565,0.42331192160293,1.40786257163131,1728,22,SLC25A18|SLC25A16|SLC25A43|SLC25A44|SLC25A13|SLC25A45|SLC25A5|SLC25A42|SLC25A17|SLC25A29|SLC25A22|SLC25A4
GO_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION,0.0774297053111543,0.239368032166565,0.629462017634291,1.46894955874097,1833,7,PRELID1|ISCU|PINK1|PPARGC1A
HP_ABNORMALITY_OF_CARDIOVASCULAR_SYSTEM_ELECTROPHYSIOLOGY,0.0774242520083497,0.239368032166565,0.211774302632168,1.16503911953207,1223,335,SNTA1|PEX7|TANGO2|PEX19|GBA|EYA4|PHYH|SLC25A20|TSR2|PCCB|NDUFS2|TBL2|GMPPB|RRM2B|ENPP1|HLA-DPA1|GPX4|HLA-DRB1|MDH2|PAX8|FMO3|KCNJ5|FBP1|SLC25A11|ISCU|HLA-DPB1|HMGCL|PSAP|FH|SDHA|SDHAF1|PEX16|ATP6V1E1|ABCC6|TMEM127|SDHB|DNAJC19|CLIC2|PEX3|UQCRFS1|HLA-B|SDHC|ACADVL|NDUFAF3|PPA2|TMEM70|PPOX|CPT2|HCCS|COX7B|GLUL|FLAD1|EMD|MRPS14|SURF1
HP_CHOKING_EPISODES,0.0774174151602841,0.239368032166565,-0.611983909131868,-1.45486003670343,2059,8,MYO9A|AGRN|SYT2|COL13A1
HP_STRIAE_DISTENSAE,0.0774280118952637,0.239368032166565,-0.450424766555215,-1.41575028556243,2134,21,TGFB2|GNAS|CUL4B|TGFBR2|FBN1|DLG4|PRKAR1A|COL5A1|PDE8B|SMAD3|COL5A2|TGFBR1|PRKACA
GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.077592854388896,0.239822107391089,-0.271629865698217,-1.25873400323425,2414,139,EDNRA|YES1|CD38|GUCY1A1|TJP1|FOXC2|ROCK1|ITGA1|ROCK2|TJP2|PTGS2|TBXA2R|PDE3A|CTNNBIP1|PDE2A|BMPR2|AVPR1A|KCNMB1|EDNRB|ANGPT1|TRPV4|EGFR|BMP6|FGFBP3|F2R|CLDN5|PIK3C2A|ADRB2|TEK|ACTA2|ARHGAP42|BBS2|OXTR|PPARD|SLIT2|GJA1|RGS2|ABCB1|AKAP12|TGFB1|CAV1|ADORA1|ATP1A2|ATP2B1|PRKG1|EDN1|DOCK4|KCNMB4|PLA2G6|SRC
HP_ABNORMAL_RESPONSE_TO_INSULIN_TOLERANCE_TEST,0.0779393402344222,0.240721114013639,0.876059956702359,1.35844532268281,1934,2,TXNRD2|NNT
HP_HIP_PAIN,0.0779490333243648,0.240721114013639,-0.704397415848822,-1.4390243215539,2027,5,HNRNPA1|TRPV4|HNRNPA2B1
HP_LEYDIG_CELL_NEOPLASIA,0.0779393402344222,0.240721114013639,0.876059956702359,1.35844532268281,1934,2,TXNRD2|NNT
HP_PALMAR_PITS,0.0779105969174002,0.240721114013639,-0.704407403385123,-1.43904472524551,2026,5,PTCH1|SUFU|PTCH2
GO_COPPER_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0780038355707496,0.240839905302526,0.702189015598375,1.46059850492915,1870,5,SLC31A1|ATP7B|ATP7A|SLC31A2|SLC11A2
GO_TRANSMISSION_OF_NERVE_IMPULSE,0.078037120359955,0.240892224762734,-0.374815709162281,-1.36126928646789,2219,38,KCND2|SCN5A|CACNG4|NTRK3|JAM3|S1PR1|CACNA1I|NTRK2|AVPR1A|FMR1|ITGA2|FGF12|SCN3A|CACNA1H|FKBP1B|NFASC
GO_COPI_VESICLE_COAT,0.0780667533593411,0.240933251994299,0.505604634161166,1.43919206680773,1800,13,COPZ1|COPG1|TMED3|COPE|TMED7|SCYL1|COPZ2|COPA
GO_POSITIVE_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,0.0781027789522236,0.240943559341417,-0.704183824561342,-1.43858797262552,2031,5,LRP4|ZDHHC2|PTN
HP_EMBRYONAL_NEOPLASM,0.0780872089005597,0.240943559341417,-0.34596076620313,-1.34072188588665,2259,51,CEP57|PTCH1|PHF21A|PIK3CA|REST|KIT|SETD2|EXT2|HDAC4|DICER1|BUB1B|CDKN1C|SETBP1
HP_REDUCED_CIRCULATING_PROLACTIN_CONCENTRATION,0.0782388814517329,0.241312934988054,-0.536175935312994,-1.4421071344478,2103,12,PIK3CA|SUFU|GNAS|SMO|SMARCE1
GO_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.0782811286564846,0.241392737875455,0.264441716174548,1.25765291971374,1511,114,PRELID1|FIS1|THEM4|CHCHD10|BCL2L1|TNFSF10|SOD2|SLC35F6|HIGD1A|BBC3|RHOT2|NDUFS1|YWHAB|ACAA2|ARRB2|TMEM102|PIM2|NOL3|MUL1|PAM16|GPX1|TMEM14A|PLAUR|PYCARD|ZNF205|PARL|FAM162A|LMNA|E2F1|TIMM50|SLC25A5|GGCT|EYA2|MMP9|HGF|PDCD5|BIK|NMT1|BAK1|HIP1R|GPER1|BAD|PPIF|BLOC1S2|PINK1|GCLM|TRIAP1|GSK3A|ATP2A1
GO_CONDENSIN_COMPLEX,0.0783193656281709,0.241423987773307,-0.611137655116248,-1.45284824990667,2083,8,SMC2|NCAPD2|SMC4|NCAPD3|NCAPG
GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.0783240136688413,0.241423987773307,-0.745723835113703,-1.41356127561168,2016,4,GRIK3|ATAD1|ADORA1|PLA2G6
GO_ENDOTHELIAL_CELL_MORPHOGENESIS,0.0783504387922059,0.241454958008673,-0.536008967282567,-1.44165805463641,2106,12,COL15A1|COL22A1|HEG1|CLIC4|COL18A1|ARHGEF26
GO_POSITIVE_REGULATION_OF_GLUCOKINASE_ACTIVITY,0.078420745434837,0.241621118065998,0.701629224731206,1.45943410377006,1880,5,PFKFB1|DUSP12|PFKFB2|BAD
GO_AXONAL_GROWTH_CONE,0.0786169115292946,0.24202320456805,-0.406350868662747,-1.3859568007948,2209,29,PTCH1|TIAM1|PARD3|MYO9A|NIN|BOC|OLFM1|EPHA4|FLRT3|WDR47|HSP90AA1|TRAK2|KIF5B|CYFIP1
GO_GLIAL_CELL_MIGRATION,0.0786164617367376,0.24202320456805,-0.355289994784116,-1.34564087530064,2256,46,NDN|DAB2IP|LAMB1|TIAM1|RELN|CDK5R1|ATP1B2|APCDD1|TGFB2|SYNE2|ZMIZ1|EPHA4|BMERB1|CSPG4
HP_OPHTHALMOPARESIS,0.0785706169753437,0.24202320456805,0.228878053644211,1.19712092246584,1382,217,BEST1|MTMR14|DHDDS|GBA|NDUFS2|STUB1|IDH3B|NDUFA10|NDUFA2|RRM2B|ACADS|NDUFS7|REEP6|PRPF6|NRL|EARS2|POMGNT1|SDHA|SDHAF1|NDUFV2|ECHS1|SDHB|NDUFA9|TACO1|NDUFS1|NDUFAF3|ANGPTL6|NDUFV1|NDUFAF6|TYMP|VARS2|SURF1|NDUFA13|PDE6G|SLC52A3|CISD2|C1QBP|LIPT1|ROBO3|NDUFS4|RPGR|TSPYL1|BAP1|BCS1L|FDXR|NDUFS8|IFT172|SALL4|SLC19A3|NDUFAF2|GFPT1|NDUFAF5|NDUFA4|AFG3L2
HP_PULMONARY_ARTERY_ANEURYSM,0.0786024522427643,0.24202320456805,-0.703684148202003,-1.43756717610098,2044,5,COL3A1|TGFBR2|EFEMP2|TGFBR1
GO_CXCR_CHEMOKINE_RECEPTOR_BINDING,0.0786736020806242,0.24208541524233,0.505059553526614,1.43764050720559,1814,13,CXCL10|CXCL11|CXCL9|CXCL1|CXCL3|YARS1|CXCL2|CXCL13|CXCL12
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.0786775476041013,0.24208541524233,0.257553261011007,1.24351205545095,1503,125,PARP3|VSIG4|TNFRSF14|ZBTB7B|HLX|FCGR2B|HLA-DRB1|IRF1|TYROBP|NDFIP1|CD74|CD300A|LILRB2|DUSP3|IDO1|SDC4|GPNMB|PDCD1LG2|LGALS3|FGR|LAG3|MNDA|CD80|NFKBID|LST1|SFTPD|HAVCR2|CD274|IL10|TBX21|CEBPB|PTPN6|TNFSF4|HLA-F|FOXP3|ERBB2|CD86|CEACAM1|BTN2A2|BTK|MICA|GLI3|TBC1D10C|MAD1L1|TNFAIP8L2|LGALS9|LILRB1
HP_DECREASED_CIRCULATING_ACTH_LEVEL,0.0786863806444582,0.24208541524233,-0.455880971319144,-1.41445175883815,2165,20,GLI2|PIK3CA|SUFU|GNAS|SMO|SMARCE1|PRKAR1A|MEN1
GO_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,0.0787184033648097,0.24210193413705,0.745680371009651,1.43733080361741,1908,4,HPX|TNF|LTA
HP_DIAPHRAGMATIC_EVENTRATION,0.0787245928408749,0.24210193413705,0.574789281704035,1.45388672120325,1831,9,DNAJC19|TRIP4|PLOD3|LRP2|ASNS
GO_LYSOSOME_LOCALIZATION,0.0788028955934509,0.242140702320602,0.301055531936196,1.29782150299901,1621,67,S100A13|RAB3A|CD300A|HMOX1|PIP4P1|HDAC6|FGR|FCER1G|STXBP2|BORCS6|IL13RA2|PDPK1|BLOC1S1|BORCS5|VAMP8|CD84|BTK|PLEKHM1|TMEM106B|ADGRE2|LGALS9|ARL8B|LAMTOR1|VPS33A|BLOC1S2|SPHK2|FLCN|SNAPIN|LAT
GO_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION,0.0787946342775877,0.242140702320602,-0.703493463502817,-1.43717762339436,2049,5,GLI2|GLI1|SMO
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION,0.0787541713014461,0.242140702320602,0.435412504628137,1.4081351114622,1769,20,STX4|ITGAM|FGR|FCER1G|ITGB2|VAMP8|HLA-F|LAMP1|SPHK2
GO_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION,0.0787946342775877,0.242140702320602,-0.703493463502817,-1.43717762339436,2049,5,GLI2|GLI1|SMO
GO_MICTURITION,0.0788254722680952,0.242159603594192,0.875337443492528,1.35732497163496,1956,2,PSAP|KCNMA1
GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT,0.0788992837304488,0.242300939244843,-0.469984177069662,-1.41864911317516,2158,18,SOX8|WWTR1|YAP1|PKD2|WNT4|FAT4
GO_PEPTIDYL_LYSINE_DIMETHYLATION,0.0789043484578777,0.242300939244843,-0.45576721241535,-1.41409880161537,2171,20,KMT2A|EHMT1|SUV39H2|SETD2|CSKMT|SETMAR|KMT2D|ASH1L|EEF1AKMT2|SMARCB1|KMT2B|SETD1B|EHMT2|KDM3A
GO_THYROID_HORMONE_RECEPTOR_BINDING,0.0789370708975134,0.242350944656818,-0.406234996453801,-1.3855615909198,2218,29,JMJD1C|MED17|MED13|TACC1|MED30|PRMT2|MED12|GTF2H1|MED1|NCOR1|THRAP3|MED4|NSD1
GO_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION,0.0789771737236452,0.242423583636832,0.492413681715423,1.43377315930274,1812,14,AK6|AK1|AK2|DTYMK|PNKP
GO_MACROPINOCYTOSIS,0.0791114575214342,0.242769293022566,0.554558346759436,1.45108987484877,1826,10,MAPKAPK2|MAPKAPK3|CARMIL1|PYCARD|STX1B|DNM2|APPL2|DOCK2
GO_PHAGOLYSOSOME,0.0791227330240405,0.242769293022566,0.662056760831094,1.46496712961422,1875,6,NCF1|PLA2G5|NCF2|LAMP1|NCF4|ADAM8
GO_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT,0.0791783162472818,0.242863648823073,-0.745096201659922,-1.41237156126466,2038,4,ROCK1|ROCK2|PPP3CA
HP_ABNORMALITY_OF_THE_MENSTRUAL_CYCLE,0.0791882338088625,0.242863648823073,-0.260532081529419,-1.24229798219065,2508,169,GLI2|NDN|GPR161|IL17RD|KMT2A|ERCC6|TP63|ANTXR1|ROBO1|PIK3CA|SMC3|FIP1L1|SUFU|BPTF|SETD5|NIN|FLI1|NR3C1|PCSK1|BMP2|GNAS|RAD21|SETD2|NUMA1|CHD7|SMO|SMCHD1|LEPR|FANCM|ITGA8|WNT4|SMARCE1|FMR1|PTPN11|PDE4D|FLRT3|LIG4|HERC2|INHBA|ITGB3|PRKAR1A|WIPF1
HP_RESPONSE_TO_DRUGS_ACTING_ON_NEUROMUSCULAR_TRANSMISSION,0.079202904669425,0.242863648823073,0.627789512118847,1.46504650157457,1875,7,GMPPB|ALG14|GFPT1|LAMB2
GO_CYTIDINE_TO_URIDINE_EDITING,0.0792544778352499,0.242920741522887,0.598252455715341,1.45661264994631,1853,8,APOBEC3H|RBM47|APOBEC3A|APOBEC3B|APOBEC3C|APOBEC3G|APOBEC3D
GO_FATTY_ACID_TRANSMEMBRANE_TRANSPORT,0.0792535576837018,0.242920741522887,0.421697715905901,1.40249400139318,1770,22,SLC25A20|SLC27A1|SLC27A5|CPT2|ACACB|AKT2|CPT1A|ABCD1|MID1IP1
GO_REGULATION_OF_FEEDING_BEHAVIOR,0.0794202469866154,0.243378237647822,-0.508614609377847,-1.42994927981625,2147,14,SGIP1|NMU|CFAP20|LEPR|TTC21B
GO_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION,0.0794953640370877,0.243557803823521,-0.636739281575064,-1.44968169745562,2091,7,BMPR2|NR2F2|ACVR2B|PROX1
GO_INTESTINAL_ABSORPTION,0.079518832222022,0.243579086525924,0.415724675310836,1.39764747379971,1764,23,SLC46A1|GCNT3|SLC26A6|PLS1|SCARB1|CD36|LPCAT3|SLC2A5|EZR
GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON,0.079601798823846,0.243782575832979,-0.702784551137221,-1.43572937541249,2070,5,PPP1R9A|ITSN1|CTTNBP2
GO_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION,0.0796563699506489,0.24389903679801,-0.486120996575299,-1.42205966009918,2178,16,KMT2A|DNMT3B|DNMT1|RTF1|KMT2E|WDR5|SNW1|SMAD4
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0797214969538729,0.244047763619383,-0.356591878411452,-1.34469374872911,2289,45,NETO2|DMD|UTRN|SCN4B|WNK2|FXYD6|CNKSR3|FGF13|TESC|FGF12|WNK3|SCN3B|HECW2|KIF5B|OSR1|ATP1A2|PTPN3|NEDD4|ANK3
GO_REGULATION_OF_PROTEIN_ACETYLATION,0.0797470936161534,0.244075441391519,-0.319449197921978,-1.31065041793593,2345,68,SOX4|KMT2A|SET|BRD7|PRKAA2|CTCF|SETD5|CEP295|TERF2IP|SIRT1|SIN3A|MYOCD|KAT7|CHEK1|EID1|HDAC2|TAOK1|SNAI2|ARNTL|IWS1|SMAD4|FAM161A
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.0798718388831674,0.244290374859043,0.226773000441736,1.19126833901014,1395,225,DENND1B|PSMD8|HLA-DPA1|FCGR2B|HLA-DRB1|EIF2B5|HLA-DPB1|PTPRJ|HLA-DRA|RBCK1|PSMB1|PSMB4|CD300A|PSMF1|PSMD9|HLA-DQA1|CACNA1F|BTNL9|DUSP3|HLA-DQB1|PSMC4|RAB29|LGALS3|STK11|GATA3|HLA-DQB2|HLA-DRB5|LILRB4|MNDA|NFKBID|HLA-A|PSMD6|PSMD4|PSMC2|PSMB6|PDPK1|NFAM1|PRAM1|PHPT1|PSMB10|PSME2|PSMB9|SKP1|PSME1|PIK3CB|PSMD13|PTPN6|THEMIS2|PSMB8|PSMC5|LIME1|CD81|EIF2B1|NECTIN2|FOXP3|PSMA7|PSMD3|IKBKB|PSMB3|CEACAM1|BTN2A2|PSMA2|BTK|PSME3
GO_CELLULAR_RESPONSE_TO_RADIATION,0.079886919509561,0.244290374859043,-0.264276183806326,-1.24702998683141,2514,157,SFRP1|TSPYL5|H2AW|YAP1|USP28|OPN3|ATM|KDM1A|MYC|PTGS2|TANK|SIRT1|CASP9|TP53BP1|EP300|IFI16|TLK2|CRYAB|PTN|DHX36|FMR1|H2AX|CUL4B|SFRP2|LIG4|METAP1|ZBTB1|CHEK1|NMT2|YY1|MAP3K20|METTL3|METAP2|POLD3|USP47|BLM|SNAI2|N4BP1|GRK4|BMF|RAD51|NOX4|INO80|RPL26|NIPBL|NEDD4|TAF1|NET1|EGR1|RAD51AP1|CREBBP|RHNO1|XRCC5|FIGNL1|HMGA2|EEF1D|INTS7|GADD45A|PBK|EIF2S1|HSPA5|AURKB|ECT2|CDC25A|GNB1|RAD9A|ATR|HSF1|ST20|CALM1|WRN
GO_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,0.0798403193612774,0.244290374859043,-0.413963787696749,-1.38820947027153,2239,27,SOX11|RNF165|SULF1|NOTCH1|BMPR2|NUMA1|ILK|SMAD2|NOTCH2|CCN1|SMAD4|UBE2O|CDH5|RBPJ
GO_REGULATION_OF_MEIOTIC_CELL_CYCLE,0.0799001687289089,0.244290374859043,-0.37384929358836,-1.35775942333626,2272,38,ZNF711|PDE3A|PRKACB|WNT4|ASPM|PRKAR1A|METTL3|PLCB1|NPR2|FBXO5|MAPK15|WNT5A|MEIOC|TTK
GO_REGULATION_OF_RUFFLE_ASSEMBLY,0.0798996775349337,0.244290374859043,-0.424254495984853,-1.39677576129524,2229,25,RCC2|RDX|PFN2|TACSTD2|CORO1C|KANK1|CARMIL2|CAV1|CYFIP1|SH3YL1
HP_MEGALENCEPHALY,0.0799467740775372,0.244382187481885,-0.434819630149408,-1.40140660314273,2222,23,AKT3|PIK3CA|PTEN|HERC1|TSC1|SMO|RAB39B|NRAS|MLC1|MTOR
HP_ALEXIA,0.0799811909545591,0.244436711907766,0.597402980706823,1.45454436584417,1870,8,GRN|TREM2|CHMP2B|TMEM106B|MAPT
GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH,0.080066843462782,0.244647766460476,-0.454934479488334,-1.41151509966824,2203,20,MEAK7|HIF1A|REST|TSC1|NONO|NCOA7|OXR1
GO_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION,0.0801089137288621,0.244725593681023,-0.429544701963064,-1.39959695912012,2235,24,DAB2IP|LAMB1|RELN|CDK5R1|SYNE2|ZMIZ1|BMERB1|ADGRG1|SRGAP2C|FBXO45
GO_CYTOKINE_PRODUCTION,0.0801830952568858,0.244772572578014,0.19180549133634,1.12032169995318,1015,647,IL17RC|TUSC2|RNF135|GBA|VSIG4|SLC11A1|DENND1B|TNFRSF14|CD14|C5AR1|ZBTB7B|CLEC5A|LILRA2|SOD1|S100A13|HLA-DPA1|FCGR2B|HLA-DRB1|RIPK1|FLOT1|CCL3|IRF1|GBP5|DHX58|TREM2|DDX41|CRCP|OSM|TYROBP|NOS2|HLA-DPB1|PTPRJ|POLR3K|STARD7|NDFIP1|CD74|UCN|MAPKAPK2|LILRA5|CD33|POLR2E|IL15|IRF5|DDIT3|MCOLN2|HMOX1|POLR1C|LILRB2|CYBB|BTNL9|TMEM106A|IDO1|POLR2L|CLEC4E|CASP1|CEBPG|CLEC7A|HLA-B|ACP5|GPNMB|PDCD1LG2|TRAIP|SCIMP|RIPK3|C3AR1|OTUD7B|FCN1|TLR8|WDR83|GATA3|ILRUN|ANXA4|NLRC4|FGR|ARRB2|FFAR2|FCER1G|HSPB1|MNDA|PRKCD|P2RX7|SAA1|ATP6AP2|CD80|RNF128|MUL1|POU2F2|LIPA|IL7|PLD3|CHI3L1|NPLOC4|BATF|EOMES|ZP3|TKFC|TLR1|PPP1R11|C1QBP|PIN1|HLA-A|LAMTOR5|C5AR2|LY96|CD200R1|LRRFIP1|MYB|BAP1|BST2|SFTPD|HAVCR2|FFAR4|CD274|IL10|PYCARD|NFAM1|ZBP1|SIGIRR|TBX21|CD36|POLR3C|EIF2AK3|TNF|CEBPB|KLF2|CMKLR1|CD46|PTPN6|CLEC4A|TNFSF4|MAP2K3|CD84|SELENOS|HLA-F|CD81|CARD9|POLR3GL|FOXP3|HLA-E|CD244|POLR2K|BCL3|B2M|CD86|TRPM4|MEFV|UBA7|CEACAM1|BTN2A2|HILPDA|BTK|CARD16|KDELR1|IRAK1|WNT11|POLR2H|POLR3F|IL1B|EZR|POLR3H|TICAM1|NOX1|AKAP8|AIF1|BTN3A1|CHID1|DDT|STMP1|PQBP1|TAX1BP1|SIGLEC16|CD58|SRGN|IL6|CD55|LGALS9|TLR7|SARS1|CD40|LILRB1|FZD5|IRF3|RELB|TRIM25|OTUD5|HGF|ABCD1|SERPINB1|CAPN2|MAVS|TNFRSF1B|STING1|EBI3|SELENOK
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.0801970254889771,0.244772572578014,0.318860609481627,1.31391625034757,1676,54,CD14|LILRA2|CCL3|MAPK3|HCK|SCIMP|CCL2|SCARB1|LY96|LY86|SIGIRR|CD36|TNF|CARD16|IRAK1|IL1B|TICAM1|CD55|IRF3|LTF|NFKBIL1|TLR2|TRIB1
GO_MEIOTIC_CHROMOSOME_SEPARATION,0.0801417921356527,0.244772572578014,-0.468952411674718,-1.41553472521498,2192,18,FANCM|MUS81|RMI1|TOP2A|MAPK15|TTK|TOP2B
GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.0802073050345508,0.244772572578014,-0.386489087099623,-1.36852135322218,2274,34,EGR2|SERPINE2|BMP2|TENM4|NOTCH1|PTN|DICER1|CXCR4|HDAC2|TGFB1|RNF112|MTOR|HDAC1
GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,0.0801727971539292,0.244772572578014,-0.264137478193464,-1.24637548192639,2523,157,SFRP1|GLI2|ZEB1|SOX4|RC3H2|ABL1|TCF7|CAMK4|IL7R|LEF1|TOX|SMAD7|ZFP36L1|INHA|RUNX1|CBFB|SOS1|TESPA1|PRDM1|ANXA1|TMEM131L|PRKCZ|EGR3|ZMIZ1|SOCS5
GO_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX,0.0803238936520308,0.245026932363313,0.553207315154667,1.44755468636276,1854,10,MRPS36|OGDH|BCKDHB|BCKDK|DLD|BCKDHA|OGDHL
GO_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY,0.0803137692123915,0.245026932363313,-0.961210850478312,-1.2824693094181,2016,1,NPY1R
GO_ARACHIDONIC_ACID_METABOLIC_PROCESS,0.0804027094738796,0.245150065091634,0.355312749302046,1.35367860268346,1732,38,GPX4|EPHX1|MAPK3|TBXAS1|PTGS1|FAAH|GPX1|PTGDS|FAAH2|ALOX12|CYP4F3|CBR1|PTGES2|EPHX2|PLA2G4C|CYP4F11|CYP4F12|MGLL
GO_HISTONE_H3_K4_DEMETHYLATION,0.0804239167199068,0.245150065091634,-0.609105630825055,-1.44801754947361,2139,8,JARID2|KDM1A|KDM5B
GO_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,0.0804473997770688,0.245150065091634,-0.702057936820029,-1.43424496384126,2092,5,TGFB2|TGFB3|TGFB1|IRAK3|CUEDC2
GO_REGULATION_OF_FATTY_ACID_OXIDATION,0.0804440180896259,0.245150065091634,0.385142091495904,1.37289219186997,1760,29,FABP3|ETFBKMT|ACADVL|DGAT2|ACACB|PLIN5|AKT2|CPT1A|PPARG|MLYCD|ABCD1|TYSND1|CNR1
HP_TRIGEMINAL_NEURALGIA,0.0804337331501355,0.245150065091634,-0.548622417600027,-1.43892734292295,2165,11,PIK3CA|SUFU|SMO|PRNP|SMARCE1
GO_FREE_UBIQUITIN_CHAIN_POLYMERIZATION,0.0804694756396184,0.245166662400267,0.626704191846178,1.46251373440044,1905,7,RNF135|PINK1|UBE2S
GO_POLE_PLASM,0.0806187713818236,0.245570774066576,-0.534030529658863,-1.43633681803422,2167,12,HELZ|HENMT1
GO_AMYLOID_BETA_CLEARANCE,0.0808388765705839,0.246139520297422,0.370072529328268,1.36198819375467,1749,33,MARCO|MSR1|C5AR1|TREM2|LRPAP1|ITGAM|ITGB2|LRP1|MME|CD36|TNF
GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.0808383233532934,0.246139520297422,-0.413323648636528,-1.38606279190955,2267,27,SFRP1|MAP4K4|ABL1|LIMS1|ROCK1|MAPRE2|TSC1|WNT4|TEK|IQGAP1|SMAD3|NRP1|KDR
GO_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.0809817317688994,0.246351686973991,-0.520380854214367,-1.43245247009067,2180,13,SOX11|GRHL3|SOS1|EGFR|INHBA|HDAC2|HDAC1|SRF
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION,0.0809921065429651,0.246351686973991,-0.585517722865225,-1.44573756950549,2164,9,PRKCZ|IL1RAP|IL33|PDE4D|IL1RL1
GO_POSITIVE_REGULATION_OF_RNA_SPLICING,0.0809824213212362,0.246351686973991,-0.392775762612648,-1.37068699041189,2284,32,TRA2A|NCBP1|HNRNPLL|RBMX|SETX|DYRK1A|RBM20|RBMXL1|HSPA1A|TRA2B|SLC38A2|SNW1
GO_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.0809409607110108,0.246351686973991,-0.389544974518127,-1.37077941220252,2294,33,HEY2|MED17|ERCC6|MED13|ATF7IP|CTNNBIP1|MED30|CREB1|DHX36|HMGB1|PSMC6|MED12|MED1
