"","pathway","pval","padj","log2err","ES","NES","size"
"186","GO_VITAMIN_B6_BINDING",0.000363806312585718,0.0051247716147892,0.49849310876659,0.494880406561544,1.96170598769296,40
"187","GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE",0.000366520884629511,0.00515592821930814,0.49849310876659,0.366147325836244,1.73031808867383,99
"188","GO_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY",0.000369242966320081,0.0051871049583732,0.49849310876659,0.614580270423845,2.057111339569,21
"189","GO_ACETYL_COA_METABOLIC_PROCESS",0.000377545364218035,0.0052748333924468,0.49849310876659,0.518274357107109,1.99814719889298,35
"190","GO_ANION_TRANSPORT",0.000377521186875326,0.0052748333924468,0.49849310876659,0.237618642010704,1.38173916362712,468
"191","GO_2_IRON_2_SULFUR_CLUSTER_BINDING",0.00037986848245066,0.00530006977895445,0.49849310876659,0.613824263715073,2.05458084835695,21
"192","GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY",0.000389016066997863,0.00540563654073589,0.49849310876659,0.742888903822152,2.10025853066564,12
"193","GO_TRANSITION_METAL_ION_HOMEOSTASIS",0.000411850270979755,0.00566156103069356,0.49849310876659,0.349310935285378,1.68199847629194,111
"194","GO_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",0.000421832342561519,0.00579101830383986,0.49849310876659,0.345532586837441,1.67370786833232,116
"195","GO_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS",0.000443892628609921,0.00606949187519299,0.49849310876659,0.498651153722063,1.97722331694307,41
"196","GO_SNARE_COMPLEX",0.000471957078443483,0.00634327632953855,0.49849310876659,0.471461074052126,1.92360752445445,45
"197","GO_AZUROPHIL_GRANULE_MEMBRANE",0.000489982787187662,0.00655120401904755,0.477270815362862,0.458238455562792,1.9045813640569,49
"198","GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE",0.000499491229857516,0.0066667826369634,0.477270815362862,0.402328723530323,1.78203115836149,68
"199","GO_SNARE_COMPLEX_ASSEMBLY",0.000499930293283584,0.0066667826369634,0.477270815362862,0.619628502987531,2.04606936804719,20
"200","GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0.000513324060006974,0.00677495268387583,0.477270815362862,0.307061893301341,1.55493539977316,160
"201","GO_ANTIGEN_PROCESSING_AND_PRESENTATION",0.000516125549736672,0.00679443839865156,0.477270815362862,0.288650690984627,1.54444251115218,216
"202","GO_CLATHRIN_SCULPTED_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT_VESICLE_MEMBRANE",0.000519662174189306,0.00682347707594281,0.477270815362862,0.866888939983635,1.92662078457807,6
"203","GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE",0.000526023258121285,0.00688935953005591,0.477270815362862,0.402508031204975,1.81538669465162,77
"204","GO_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",0.000553193715113087,0.0072108987229065,0.477270815362862,0.549372327889827,2.05972936524296,30
"205","GO_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX",0.000572509938213337,0.00741299168734568,0.477270815362862,0.599279738103417,2.0570860030018,22
"206","GO_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS",0.000577323014247472,0.00745648301147081,0.477270815362862,0.352809482168082,1.67779727011133,102
"207","GO_PROTEIN_TARGETING",0.000594412352458229,0.00764830448489227,0.477270815362862,0.242589724814486,1.38247532293212,411
"208","GO_TRANS_GOLGI_NETWORK_MEMBRANE",0.0006160689618453,0.00789723400465444,0.477270815362862,0.383909802128689,1.78972739262682,84
"209","GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS",0.000628752093027007,0.00803971660098748,0.477270815362862,0.189502875238071,1.18754775728005,1540
"210","GO_SNAP_RECEPTOR_ACTIVITY",0.000631386866715052,0.00806335282461128,0.477270815362862,0.50518709774973,1.94769077505582,35
"211","GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.000646030949243703,0.00816898567755139,0.477270815362862,0.599590427382244,2.00693762332202,21
"212","GO_PIGMENT_GRANULE",0.000651870577095393,0.00821244811807526,0.477270815362862,0.357431071348997,1.69041420979603,97
"213","GO_VACUOLE_ORGANIZATION",0.000659091947323486,0.00829323671141392,0.477270815362862,0.313550317852172,1.59247061955369,158
"214","GO_CARBOHYDRATE_CATABOLIC_PROCESS",0.000669718588947096,0.00839604416827931,0.477270815362862,0.306603624459106,1.5680982715309,165
"215","GO_UBIQUINONE_METABOLIC_PROCESS",0.000685818203607416,0.00857690936340738,0.477270815362862,0.609559972693535,2.01282217022386,20
"216","GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.00069323115353885,0.00864852248119332,0.477270815362862,0.744215910886798,2.06551618789762,11
"217","GO_ETHANOL_OXIDATION",0.000698195260437331,0.00869986925368752,0.477270815362862,0.83247928383329,1.9839489486379,7
"218","GO_N_ACETYLNEURAMINATE_METABOLIC_PROCESS",0.000703501058248726,0.00871304752698151,0.477270815362862,0.743723346117327,2.06414911083027,11
"219","GO_ORGANELLE_DISASSEMBLY",0.000702596743968045,0.00871304752698151,0.477270815362862,0.355322109239999,1.70333747076724,108
"220","GO_ALCOHOL_BIOSYNTHETIC_PROCESS",0.000721490099478403,0.00889288578143151,0.477270815362862,0.338089151730849,1.67703224693683,133
"221","GO_QUINONE_METABOLIC_PROCESS",0.000729891365807603,0.0089856374025894,0.477270815362862,0.532253527855867,2.01385454650566,32
"222","GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.000734416064116515,0.00900897738962554,0.477270815362862,0.381169200403948,1.77387819937304,87
"223","GO_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT",0.000738029925584391,0.00903161919673978,0.477270815362862,0.572490111102793,1.98826151716664,23
"224","GO_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS",0.00074458029398385,0.00909008442238617,0.477270815362862,0.680656202531078,2.0708786596423,15
"225","GO_ORGANIC_ANION_TRANSPORT",0.000761649858944032,0.00925440675766712,0.477270815362862,0.248064923748986,1.41297247319767,371
"226","GO_FICOLIN_1_RICH_GRANULE",0.000766417322811087,0.00929031872981997,0.477270815362862,0.335315053722446,1.63746956736756,120
"227","GO_METAL_CLUSTER_BINDING",0.000785935549293371,0.00943766868618679,0.477270815362862,0.403233023664973,1.75013891229121,64
"228","GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",0.000792770989982994,0.00950861579213521,0.477270815362862,0.278507295914254,1.49741175277651,233
"229","GO_GLUTATHIONE_METABOLIC_PROCESS",0.000802392476916141,0.00957920238739816,0.477270815362862,0.484712183102383,1.92195329998292,41
"230","GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT",0.000816470163693284,0.00971334284068982,0.477270815362862,0.740179864628258,2.05431444017875,11
"231","GO_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",0.00082138130526574,0.00974914963599556,0.477270815362862,0.246739121157153,1.39771853884534,366
"232","GO_TRANSPORT_VESICLE",0.000984753971259397,0.0114238144516574,0.45505986738723,0.248353958095076,1.40633429893956,341
"233","GO_SPECIFIC_GRANULE",0.000986191195941624,0.0114275601292445,0.45505986738723,0.324603127135193,1.60852732237533,131
"234","GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT",0.000989975993340538,0.0114584693134393,0.45505986738723,0.336315188638615,1.5978199944001,101
"235","GO_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS",0.00102071738872539,0.0117611874397515,0.45505986738723,0.365911428396317,1.70592075671023,91
"236","GO_MONOOXYGENASE_ACTIVITY",0.00103479358861397,0.0119099980373022,0.45505986738723,0.419046625016549,1.78312891141715,55
"237","GO_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",0.00104995871365874,0.0120171055899223,0.45505986738723,0.547735104610667,1.9405187825974,27
"238","GO_SELECTIVE_AUTOPHAGY",0.00106029797207938,0.012121912713126,0.45505986738723,0.41031447256629,1.76910534202256,60
"239","GO_VACUOLAR_ACIDIFICATION",0.0010632213305702,0.0121417981570127,0.45505986738723,0.574120815926123,1.97072555499915,22
"240","GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS",0.00110919849061764,0.012538770949397,0.45505986738723,0.453582166734944,1.81646935037146,42
"241","GO_ENDOPEPTIDASE_COMPLEX",0.00112232630544701,0.0126477541344605,0.45505986738723,0.398788446284317,1.75079571112356,67
"242","GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT",0.00112659107990725,0.0126818787315575,0.45505986738723,0.32072838618313,1.55570565941166,119
"243","GO_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS",0.00113536153251359,0.0127386570196136,0.45505986738723,0.799495089044779,1.95883453097807,8
"244","GO_VESICLE_LUMEN",0.0011566000370154,0.0129063475294809,0.45505986738723,0.273036500430156,1.49955823162229,265
"245","GO_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE",0.00117937743525728,0.0131034838554317,0.45505986738723,0.667613068642987,2.03119526658239,15
"246","GO_GLYCOLIPID_CATABOLIC_PROCESS",0.00121191192865318,0.013421335667752,0.45505986738723,0.700130827143406,2.03633168346974,13
"247","GO_FRUCTOSE_CATABOLIC_PROCESS_TO_HYDROXYACETONE_PHOSPHATE_AND_GLYCERALDEHYDE_3_PHOSPHATE",0.00125287456667636,0.0137856530914872,0.45505986738723,0.911428258082853,1.7635805366443,4
"248","GO_CERAMIDE_CATABOLIC_PROCESS",0.00128983224041594,0.0140865065233924,0.45505986738723,0.639141360595775,2.02831573205365,17
"249","GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",0.00130365707542711,0.0142223439452181,0.45505986738723,0.29883571932019,1.52836997854924,165
"250","GO_QUINONE_BINDING",0.00135831716546604,0.014647258182812,0.45505986738723,0.637164638331517,2.02204260201751,17
"251","GO_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY",0.00137554239931263,0.0148174236396544,0.45505986738723,0.566683861145586,1.98059056112766,24
"252","GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS",0.0013822432753576,0.0148739819399708,0.45505986738723,0.393853203707165,1.71245308419793,65
"253","GO_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.00144388960058648,0.0153802885830996,0.45505986738723,0.51173704480321,1.93622760650144,32
"254","GO_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION",0.00147833695422222,0.0156831708635508,0.45505986738723,0.525708971277242,1.97100973372754,30
"255","GO_ACID_THIOL_LIGASE_ACTIVITY",0.00149515188793448,0.0158233050678722,0.45505986738723,0.563246460702031,1.96857666177369,24
"256","GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN",0.00161093187844189,0.0168532200371792,0.45505986738723,0.502623743912928,1.89354803744609,33
"257","GO_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT",0.00162460314205541,0.0169650702600903,0.45505986738723,0.535083869933195,1.93445188191884,28
"258","GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX",0.00162619834867565,0.0169650702600903,0.45505986738723,0.599804186348724,1.95629397601382,19
"259","GO_ERAD_PATHWAY",0.00164033470374654,0.0170581138640171,0.45505986738723,0.347766448579649,1.64483189528226,98
"260","GO_CARBOHYDRATE_METABOLIC_PROCESS",0.00167774390809059,0.0173265496248429,0.45505986738723,0.226014877390879,1.31608075745827,508
"261","GO_CARBOHYDRATE_BINDING",0.00169098981368112,0.0174282417480401,0.45505986738723,0.289799164389037,1.5263191205959,188
"262","GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",0.00175279139359373,0.0179928686099136,0.45505986738723,0.315525174788003,1.56354274533028,131
"263","GO_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.00175797381235757,0.0180247865844931,0.45505986738723,0.475470200404722,1.83312069383251,35
"264","GO_MHC_PROTEIN_BINDING",0.00185835521087072,0.018868745235128,0.45505986738723,0.529664974010097,1.91486132050336,28
"265","GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",0.00186054185818171,0.0188722618750281,0.45505986738723,0.628678240066163,1.99511100883436,17
"266","GO_ENOYL_COA_HYDRATASE_ACTIVITY",0.00189895159424876,0.0192238386959734,0.45505986738723,0.741335509366621,1.98950282178756,10
"267","GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS",0.0019700464644314,0.0197679319889864,0.431707695803346,0.363251917675168,1.69024532765111,82
"268","GO_ENDOCYTIC_VESICLE_MEMBRANE",0.00199866294349393,0.0199450393564692,0.431707695803346,0.303643002208849,1.52109481659513,140
"269","GO_MONOSACCHARIDE_CATABOLIC_PROCESS",0.00200325602507687,0.0199450393564692,0.431707695803346,0.424944336179924,1.78813797495333,53
"270","GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.00201529712869677,0.0200260388127765,0.431707695803346,0.265917266170595,1.44829970779443,244
"271","GO_ETHANOL_METABOLIC_PROCESS",0.00205811327129646,0.0203871921886884,0.431707695803346,0.702580850549901,1.98630160883788,12
"272","GO_LIPID_HOMEOSTASIS",0.00205972135101377,0.0203871921886884,0.431707695803346,0.332788109315292,1.59397613158254,110
"273","GO_ORGANIC_ACID_TRANSPORT",0.00207947898513829,0.0204704926762867,0.431707695803346,0.266069505892374,1.45184285931177,247
"274","GO_NEUROTRANSMITTER_BINDING",0.00212038758775347,0.0208082054664228,0.431707695803346,0.77695892193862,1.9036189043553,8
"275","GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN",0.00214774206431674,0.0210564960512124,0.431707695803346,0.579937367746268,1.91500564904683,20
"276","GO_PEROXISOMAL_MEMBRANE_TRANSPORT",0.00229091166921101,0.0221844184775816,0.431707695803346,0.58926462645409,1.92191862819036,19
"277","GO_UBIQUITIN_DEPENDENT_ERAD_PATHWAY",0.00230576849773142,0.0223072225889017,0.431707695803346,0.363722827143552,1.63629835494749,76
"278","GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS",0.00231739140578889,0.0223985380455844,0.431707695803346,0.251980315294925,1.39907646000686,288
"279","GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS",0.00235391960661727,0.0226024771215919,0.431707695803346,0.676235139242304,1.96683103518397,13
"280","GO_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS",0.00238026643469706,0.0227799722946898,0.431707695803346,0.553216631890591,1.93352187084757,24
"281","GO_STEROL_BIOSYNTHETIC_PROCESS",0.00244041522165085,0.0232371941485882,0.431707695803346,0.379768864062377,1.66729428751964,67
"282","GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM",0.00245732423961612,0.0233580850607661,0.431707695803346,0.586026945973838,1.91135875721258,19
"283","GO_MACROAUTOPHAGY",0.00247062504957249,0.0234377982269805,0.431707695803346,0.255678423759007,1.42694863271267,297
"284","GO_SPECIFIC_GRANULE_MEMBRANE",0.00254772500668688,0.0240358049158914,0.431707695803346,0.360293784404519,1.63549384352181,78
"285","GO_MONOCARBOXYLIC_ACID_TRANSPORT",0.00257548039762777,0.0242307811721768,0.431707695803346,0.312853467947327,1.52228091353813,123
"286","GO_REGULATION_OF_THYROID_HORMONE_GENERATION",0.00259743221990625,0.0243925525779658,0.431707695803346,0.895186878201389,1.73215405716752,4
"287","GO_PROTON_CHANNEL_ACTIVITY",0.00260046496769037,0.0243986900673968,0.431707695803346,0.585181374009883,1.90860087826305,19
"288","GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS",0.00261496441922875,0.0244899179170693,0.431707695803346,0.191793578236223,1.19534619110589,1166
"289","GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM",0.00261492320807725,0.0244899179170693,0.431707695803346,0.629089244201515,1.9510924788371,16
"290","GO_TRANSPORT_VESICLE_MEMBRANE",0.00266620198245584,0.0249242491614263,0.431707695803346,0.283625586536582,1.44932649043277,167
"291","GO_ANTIPORTER_ACTIVITY",0.0026976349314186,0.0251036717075297,0.431707695803346,0.382968134687056,1.66109678575029,63
"292","GO_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS",0.00269597776711844,0.0251036717075297,0.431707695803346,0.562183435406144,1.88172965444249,21
"293","GO_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING",0.0027820588192977,0.025725891065733,0.431707695803346,0.796208831789717,1.89750989051849,7
"294","GO_LIPOPROTEIN_LOCALIZATION",0.00280697106464086,0.0259095303941423,0.431707695803346,0.729690925041323,1.95825255374966,10
"295","GO_CYTOCHROME_COMPLEX",0.00281275006135365,0.0259395250712066,0.431707695803346,0.54837628873917,1.9166046113037,24
"296","GO_LYSOSOMAL_LUMEN",0.00285023755545105,0.0261910269992388,0.431707695803346,0.346124380178602,1.60684234002964,86
"297","GO_PROTEIN_UFMYLATION",0.0028935129241344,0.0265174039651459,0.431707695803346,0.822318182783182,1.82756432734792,6
"298","GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.00290442364731084,0.0265936290206899,0.431707695803346,0.427335245675572,1.74863425830324,48
"299","GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS_ACYL_GROUPS_CONVERTED_INTO_ALKYL_ON_TRANSFER",0.0029146700234987,0.0266398761951686,0.431707695803346,0.892862851728823,1.72765715045291,4
"300","GO_CLATHRIN_COATED_VESICLE",0.0029306214353369,0.0267380096257829,0.431707695803346,0.282724097039102,1.44215439106217,166
"301","GO_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS",0.00292941937535291,0.0267380096257829,0.431707695803346,0.544233428529477,1.86813419011419,22
"302","GO_TRANS_GOLGI_NETWORK",0.00298393665669919,0.0271519701991572,0.431707695803346,0.261196940329339,1.41106274093228,225
"303","GO_NEUTROPHIL_MEDIATED_KILLING_OF_GRAM_NEGATIVE_BACTERIUM",0.00299397956529655,0.0271950933942569,0.431707695803346,0.976563887333479,1.53482531165902,2
"304","GO_NEUTROPHIL_MEDIATED_KILLING_OF_SYMBIONT_CELL",0.00299397956529655,0.0271950933942569,0.431707695803346,0.976563887333479,1.53482531165902,2
"305","GO_RETICULOPHAGY",0.0030769534492918,0.0277277307754723,0.431707695803346,0.684522115633793,1.93524685237908,12
"306","GO_PYRIMIDINE_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.00313007251919551,0.0281322468749781,0.431707695803346,0.75807512074301,1.94019451959852,9
"307","GO_T_CELL_CYTOKINE_PRODUCTION",0.00325252131593408,0.0290798658194455,0.431707695803346,0.461804068296249,1.7804324926553,35
"308","GO_AEROBIC_ELECTRON_TRANSPORT_CHAIN",0.00327348562759672,0.0292163577989594,0.431707695803346,0.619818723177057,1.92234036772975,16
"309","GO_IRON_ION_TRANSPORT",0.00329025771355628,0.0292895771289233,0.431707695803346,0.361925059405203,1.60307155599666,68
"310","GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS",0.00330207191170646,0.0293692519120119,0.431707695803346,0.400274180221497,1.69795299213665,54
"311","GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",0.00337853234503315,0.0299650624380966,0.431707695803346,0.290798212434986,1.46575089201932,152
"312","GO_ESTRADIOL_17_BETA_DEHYDROGENASE_ACTIVITY",0.00342817026565068,0.0302546351757726,0.431707695803346,0.753003436439911,1.9272142042963,9
"313","GO_LYTIC_VACUOLE_ORGANIZATION",0.00343156649992364,0.0302585678905562,0.431707695803346,0.387591851477991,1.67113485099736,60
"314","GO_SAM_COMPLEX",0.00345921497188372,0.0304761593957625,0.431707695803346,0.663365164711528,1.92939869270393,13
"315","GO_IGG_BINDING",0.0035339451248565,0.0310545049317939,0.431707695803346,0.762120057260142,1.86726235766601,8
"316","GO_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS",0.00354951246968604,0.0310847569399063,0.431707695803346,0.789109798331996,1.88059160769956,7
"317","GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.00354713885535293,0.0310847569399063,0.431707695803346,0.4161557717486,1.71448620227976,47
"318","GO_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",0.00354465890809783,0.0310847569399063,0.431707695803346,0.616096593386247,1.91079634673902,16
"319","GO_CARBON_CARBON_LYASE_ACTIVITY",0.00355867650374355,0.0311118734406565,0.431707695803346,0.452450966156731,1.79403294944974,41
"320","GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION",0.00355592958826597,0.0311118734406565,0.431707695803346,0.60910969104254,1.93301019939671,17
"321","GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS",0.00359851199118896,0.0313532204499939,0.431707695803346,0.751806617964071,1.92415110331299,9
"322","GO_ACYL_COA_DEHYDROGENASE_ACTIVITY",0.00361472014409366,0.031467703801087,0.431707695803346,0.71831233047929,1.92771611552011,10
"323","GO_RESPIRATORY_CHAIN_COMPLEX_IV",0.00366389992627352,0.0318148778490032,0.431707695803346,0.660107282770314,1.91992313762093,13
"324","GO_TERTIARY_GRANULE_MEMBRANE",0.00366390743439032,0.0318148778490032,0.431707695803346,0.386386246095499,1.68145610978216,62
"325","GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS",0.00368505445934935,0.0319174269262057,0.431707695803346,0.629060062667903,1.91389875618261,15
"326","GO_REGULATION_OF_LYSOSOMAL_LUMEN_PH",0.00369549424405167,0.0319808383736286,0.431707695803346,0.650132412614214,1.96441642334354,14
"327","GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS",0.00376063003436363,0.0324350386899908,0.431707695803346,0.368049920821648,1.65126443231274,72
"328","GO_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS",0.00378424283465876,0.0326112691339711,0.431707695803346,0.474760326464767,1.81280467675743,34
"329","GO_CELLULAR_ION_HOMEOSTASIS",0.00405272850552011,0.0345188794220172,0.407017918923954,0.22146294232992,1.29582129575971,504
"330","GO_TERTIARY_GRANULE_LUMEN",0.0040628340239442,0.0345513179502051,0.407017918923954,0.418576156458672,1.67628009821598,42
"331","GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY",0.00407739111056286,0.0346426228987756,0.407017918923954,0.855367047879593,1.77035116355862,5
"332","GO_CARBOHYDRATE_KINASE_ACTIVITY",0.00410193666829639,0.034764760771388,0.407017918923954,0.560022060446657,1.84924350281806,20
"333","GO_ACYL_COA_BINDING",0.0041194289090869,0.0348553988966058,0.407017918923954,0.545559452240649,1.82608617559316,21
"334","GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS",0.0041194289090869,0.0348553988966058,0.407017918923954,0.545634259035922,1.82633656746911,21
"335","GO_GOLGI_APPARATUS",0.00412295556998965,0.034856479282971,0.407017918923954,0.185276302717061,1.16880543818592,1375
"336","GO_AMINO_SUGAR_CATABOLIC_PROCESS",0.00413655305161867,0.0349138695838267,0.407017918923954,0.671986944063442,1.89980803926916,12
"337","GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE",0.00416562934901244,0.0351015028546611,0.407017918923954,0.612205690717621,1.8987288841292,16
"338","GO_CERAMIDE_METABOLIC_PROCESS",0.00417741512265764,0.0351719146821462,0.407017918923954,0.345049693979702,1.59390375252902,81
"339","GO_FATTY_ACID_ALPHA_OXIDATION",0.00426171672330298,0.0357058047364968,0.407017918923954,0.751072314440746,1.84019439887485,8
"340","GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.00429638431176314,0.0359375376159307,0.407017918923954,0.341550359586139,1.5820731016817,83
"341","GO_MEMBRANE_LIPID_CATABOLIC_PROCESS",0.00430717358961148,0.035996619049813,0.407017918923954,0.481015866165333,1.81735409396554,31
"342","GO_TRNA_METABOLIC_PROCESS",0.00432251065962467,0.0360678167733532,0.407017918923954,0.278897221342868,1.45976016358071,184
"343","GO_LYSOSOMAL_LUMEN_ACIDIFICATION",0.00440805584387217,0.0365142267196358,0.407017918923954,0.745077109744162,1.90692780365495,9
"344","GO_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY",0.00452566810560815,0.0372179041082691,0.407017918923954,0.853579212434132,1.76665088474969,5
"345","GO_NADP_BINDING",0.00453219206270132,0.0372416903870209,0.407017918923954,0.410806043625029,1.71942907135826,50
"346","GO_OUTER_MEMBRANE",0.0045695040035663,0.0373984545543275,0.407017918923954,0.269903426515743,1.42425521356903,198
"347","GO_ACETYL_COA_C_ACYLTRANSFERASE_ACTIVITY",0.00458898101442944,0.0374383455075369,0.407017918923954,0.78008905371363,1.85909353903997,7
"348","GO_ESTROGEN_BIOSYNTHETIC_PROCESS",0.00458898101442944,0.0374383455075369,0.407017918923954,0.780106787955529,1.85913580295122,7
"349","GO_RIBOSOME_BINDING",0.0046662696860954,0.0379556240447092,0.407017918923954,0.39714745068151,1.69023982166216,56
"350","GO_RIBOSOME",0.00469434505649247,0.0381462032918623,0.407017918923954,0.264031290180281,1.41928578248418,217
"351","GO_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS",0.0047432289055829,0.0385129156189648,0.407017918923954,0.778164794082708,1.85450767973294,7
"352","GO_COPPER_ION_TRANSPORT",0.00478851024154837,0.0388191087170581,0.407017918923954,0.605392700248122,1.87759869539056,16
"353","GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS",0.00480494664925528,0.0388908665257402,0.407017918923954,0.288481886227421,1.45445245262882,151
"354","GO_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS",0.0048273461072359,0.038949200888831,0.407017918923954,0.806328477119377,1.79202794217758,6
"355","GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX",0.00498510488048474,0.0398453149433911,0.407017918923954,0.504906262970906,1.78766242390865,25
"356","GO_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI",0.00498964645416645,0.0398453149433911,0.407017918923954,0.343911318898518,1.53923320928424,71
"357","GO_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.00502209108058633,0.03999721422816,0.407017918923954,0.603252288864227,1.87096030411106,16
"358","GO_RESPONSE_TO_PH",0.00502744116431968,0.03999721422816,0.407017918923954,0.498126198738375,1.76476409238503,27
"359","GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS",0.00505403782651885,0.0400758049912606,0.407017918923954,0.346383014477728,1.61175273497726,82
"360","GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",0.00514945690967645,0.0406525639790085,0.407017918923954,0.368459945403049,1.59816855646977,63
"361","GO_COPI_COATED_VESICLE_MEMBRANE",0.00526396431341406,0.0413021836526864,0.407017918923954,0.582425254568603,1.88675665647829,18
"362","GO_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.00534699535498035,0.0418575857750561,0.407017918923954,0.414752632201687,1.69714683899468,48
